arrival_time,job_size
85750,11
85764,12
85767,5
85793,8
85865,7
85949,8
85984,30
85993,5
86044,5
86050,6
86057,9
86060,22
86107,6
86114,28
86179,5
86208,13
86232,6
86245,6
86272,7
86279,5
86294,55
86297,7
86307,7
86333,31
86340,31
86342,12
86359,7
86363,29
86369,12
86379,6
86426,24
86588,10
86613,11
86619,5
86680,22
86726,15
86874,18
86900,7
86925,9
86926,6
86956,25
86994,14
86997,29
87015,14
87019,6
87047,83
87107,13
87126,6
87181,33
87214,7
87238,31
87270,7
87293,16
87331,23
87409,9
87410,8
87424,7
87476,52
87494,84
87513,10
87839,19
87949,28
88001,71
88006,9
88010,8
88031,6
88038,5
88050,21
88076,6
88109,6
88126,10
88208,7
88237,5
88251,19
88280,40
88291,7
88415,13
88462,46
88507,108
88508,226
88539,13
88544,9
88560,7
88622,11
88651,12
88659,15
88728,6
88733,39
88850,6
88919,11
89048,13
89060,15
89061,154
89070,10
89096,18
89098,50
89113,25
89126,12
89211,611
89300,29
89344,7
89345,14
89351,26
89384,27
89398,23
89399,105
89412,34
89564,9
89589,26
89649,17
89693,62
89695,10
89708,19
89718,7
89725,48
89734,30
89739,18
89743,20
89783,13
89819,1965
89866,6
89876,27
89922,22
89980,11
89991,6
90001,10
90046,40
90064,9
90118,77
90129,10
90148,21
90157,39
90228,14
90230,15
90250,10
90253,9
90271,6
90298,5
90301,16
90310,7
90332,12
90400,6
90472,29
90504,6
90515,5
90516,8
90601,16
90672,12
90755,5
90771,5
90849,7
90889,6
90917,12
90967,5
91014,8
91064,52
91140,6
91177,7
91229,7
91265,7
91294,54
91335,31
91336,20
91337,27
91396,21
91402,31
91406,22
91434,10
91454,21
91477,22
91520,42
91543,19
91554,26
91628,21
91636,20
91660,27
91677,12
91706,47
91728,9
91752,26
91753,23
91780,26
91798,15
91905,96
91928,14
91943,9
91955,13
91990,87
92002,8
92003,33
92018,16
92022,38
92095,9
92096,14
92105,14
92182,48
92210,20
92229,222
92281,6
92285,25
92300,23
92340,11
92341,28
92348,11
92349,13
92371,27
92388,22
92393,30
92441,18
92473,10
92474,13
92493,7
92544,123
92576,15
92639,5
92666,5
92669,6
92679,5
92724,6
92750,10
92755,5
92772,6
92796,8
92815,16
92877,5
92917,5
92939,14
92992,6
93098,5
93124,10
93133,24
93135,52
93152,7
93162,15
93178,5
93278,15
93391,22
93406,6
93426,33
93460,7
93488,18
93494,9
93496,7
93510,21
93552,19
93558,9
93576,56
93587,26
93588,11
93602,11
93654,23
93657,6
93668,8
93674,40
93701,23
93715,50
93744,22
93855,7
93943,5
93948,5
93974,9
94112,7
94143,5
94202,7
94221,12
94224,8
94415,7
94475,6
94518,12
94532,24
94541,13
94604,6
94640,13
94667,7
94677,9
94682,37
94749,5
94812,7
94827,9
94857,28
94886,5
94932,59
94936,5
94999,5
95003,33
95015,6
95021,6
95037,14
95038,5
95063,6
95103,49
95132,11
95317,25
95343,60
95347,882
95417,7
95486,17
95607,15
95640,26
95647,19
95653,25
95710,29
95745,57
95848,25
95912,7
95920,19
95974,39
96006,22
96025,10
96081,29
96136,48
96162,11
96169,8
96253,12
96287,20
96300,19
96383,29
96386,20
96389,38
96403,28
96410,29
96437,20
96441,31
96464,12
96472,16
96475,24
96575,7
96600,6
96654,7
96690,6
96705,105
96760,49
96770,688
96872,10
96906,9
96908,6
96913,7
97017,21
97052,6
97062,11
97094,6
97155,7
97205,8
97242,7
97246,14
97282,412
97318,48
97354,64
97376,14
97378,12
97507,13
97518,8
97590,10
97622,10
97626,13
97656,6
97662,12
97670,5
97714,39
97718,13
97745,9
97782,22
97832,22
97842,9
97877,10
97878,277
97879,33
97917,7
97963,15
97989,6
98012,46
98062,7
98101,6
98115,25
98133,17
98142,5
98192,6
98212,9
98251,16
98282,37
98294,25
98310,11
98336,10
98337,23
98342,11
98376,9
98378,9
98408,13
98428,7
98486,10
98490,12
98495,22
98513,46
98514,23
98529,9
98565,11
98587,14
98594,8
98597,10
98601,24
98647,7
98655,9
98659,11
98670,11
98684,9
98694,7
98731,8
98757,41
98798,6
98805,7
98863,5
98897,19
98941,9
98958,59
99019,40
99035,10
99039,12
99056,9
99075,22
99097,137
99108,320
99147,25
99152,30
99160,11
99180,187
99192,6
99193,6
99202,5
99257,12
99264,5
99270,6
99280,79
99287,10
99288,10
99317,8
99363,8
99402,10
99413,43
99423,7
99469,8
99521,17
99548,41
99558,28
99565,13
99573,28
99587,8
99657,7
99674,5
99688,7
99713,9
99727,8
99745,8
99825,25
99885,6
99891,6
99902,9
99911,78
99935,6
99952,33
99974,11
99976,678
99982,43
100005,8
100036,8
100041,9
100045,8
100075,20
100175,8
100200,6
100249,60
100254,11
100312,11
100313,6
100362,7
100438,40
100442,7
100453,5
100460,7
100498,14
100564,23
100579,12
100621,5
100651,5
100713,11
100781,21
100787,26
100803,11
100867,20
100884,11
100943,63
100979,32
100996,32
101076,9
101122,310
101132,20
101155,10
101172,43
101195,42
101247,60
101248,58
101323,10
101325,18
101349,5
101398,10
101400,11
101404,12
101523,25
101561,10
101566,15
101617,130
101642,14
101666,6
101669,26
101777,14
101779,74
101791,49
101838,7
101847,8
101849,16
101854,9
101876,15
101889,6
101945,150
101967,24
101972,13
101988,10
102030,12
102059,16
102120,7
102180,27
102202,6
102217,7
102234,8
102242,10
102285,9
102303,14
102312,8
102317,232
102337,7
102352,8
102357,11
102407,14
102426,22
102457,33
102511,12
102533,12
102537,6
102566,14
102619,25
102652,10
102704,5
102743,6
102756,44
102805,6
102827,5
102901,90
102957,16
102965,106
103052,25
103057,8
103073,103
103095,29
103111,6
103263,7
103297,14
103300,9
103333,6
103380,5
103394,5
103399,6
103407,11
103408,19
103432,11
103489,19
103506,23
103519,11
103575,25
103745,27
103750,29
103762,21
103811,34
103847,51
103924,35
103929,26
103939,10
103951,64
103967,25
104002,31
104005,12
104088,17
104107,12
104126,49
104128,37
104130,39
104175,34
104210,17
104212,11
104232,18
104249,21
104251,30
104258,11
104259,5
104270,133
104349,28
104373,5
104441,28
104468,8
104471,10
104599,9
104602,6
104606,5
104765,13
104825,27
104844,11
104936,15
105015,6
105018,16
105029,10
105088,29
105099,14
105134,16
105138,11
105155,9
105163,9
105225,6
105264,10
105274,31
105296,29
105342,20
105357,19
105405,9
105505,67
105548,19
105582,30
105599,9
105600,20
105623,9
105650,11
105651,19
105776,21
105800,59
105816,42
105820,66
105871,21
105924,10
105945,16
105964,15
105970,8
105995,12
106007,8
106058,8
106066,7
106094,8
106131,9
106136,82
106137,11
106145,7
106160,6
106163,16
106167,10
106168,11
106215,13
106218,25
106238,8
106261,6
106289,6
106290,14
106294,6
106343,29
106368,53
106370,11
106371,7
106428,33
106443,10
106444,11
106532,10
106549,28
106622,8
106665,9
106730,30
106759,11
106779,6
106795,5
106823,10
106895,7
106966,16
106967,13
107016,26
107044,32
107105,17
107117,44
107179,13
107239,33
107253,35
107254,82
107265,43
107296,11
107378,11
107409,12
107471,9
107477,20
107481,46
107495,24
107505,33
107514,59
107515,14
107555,18
107558,6
107568,7
107621,17
107652,47
107665,23
107729,16
107734,29
107775,7
107783,190
107859,9
107899,60
107931,13
107947,8
107966,32
107974,7
108044,8
108139,25
108146,30
108147,8
108186,9
108216,13
108254,7
108255,5
108256,6
108310,7
108399,75
108419,166
108425,17
108439,5
108479,13
108498,38
108525,7
108563,11
108569,8
108623,404
108657,8
108707,10
108732,43
108757,45
108768,10
108801,25
108824,41
108877,19
108908,18
108910,10
108935,21
108976,51
108996,24
109020,14
109034,52
109042,28
109046,149
109049,20
109072,45
109073,22
109074,38
109083,54
109100,13
109110,22
109128,52
109144,12
109170,9
109268,10
109271,41
109276,9
109297,51
109315,58
109317,17
109319,25
109327,19
109333,18
109357,5
109385,1689
109420,20
109429,5
109431,6
109433,7
109436,7
109439,9
109458,14
109479,18
109494,10
109497,6
109498,14
109534,9
109585,21
109621,6
109638,36
109645,7
109665,31
109666,10
109676,6
109691,7
109719,6
109745,5
109771,15
109774,6
109794,8
109800,18
109835,12
109840,11
109888,8
109909,20
109912,7
109941,12
109979,6
110018,6
110027,8
110068,29
110071,18
110080,46
110136,16
110142,11
110149,9
110187,135
110193,21
110221,6
110242,5
110310,124
110330,6
110396,7
110399,26
110427,6
110430,8
110438,15
110471,13
110504,11
110517,47
110535,19
110536,16
110553,7
110567,9
110568,15
110586,20
110628,8
110645,27
110662,5
110744,27
110750,9
110751,7
110789,12
110800,40
110816,7
110820,6
110839,5
110846,22
110860,5
110914,221
110929,5
110964,9
110968,24
110990,9
111104,32
111105,29
111156,20
111186,22
111195,73
111215,11
111226,49
111244,7
111251,6
111281,5
111342,7
111351,20
111398,89
111432,26
111442,50
111471,26
111495,25
111518,32
111545,22
111561,9
111577,35
111608,11
111641,34
111687,18
111704,54
111774,23
111795,40
111838,20
111887,18
111919,18
111923,57
111964,27
112030,9
112089,20
112113,19
112147,67
112149,10
112151,9
112157,23
112209,27
112257,60
112276,13
112287,18
112303,14
112318,11
112326,20
112328,35
112331,10
112340,8
112344,9
112382,6
112386,6
112389,6
112398,12
112403,7
112434,8
112435,10
112477,25
112493,48
112516,24
112547,31
112566,16
112648,11
112673,15
112688,8
112712,29
112720,26
112728,8
112729,17
112796,13
112797,14
112851,16
112924,28
112987,53
113080,33
113095,7
113154,13
113203,61
113212,18
113238,7
113254,53
113270,5
113278,7
113285,5
113308,34
113328,15
113337,9
113394,25
113402,10
113413,16
113433,24
113434,18
113436,22
113441,6
113472,94
113506,10
113587,7
113593,10
113639,47
113660,29
113686,24
113687,17
113719,19
113727,29
113763,216
113773,19
113797,7
113804,8
113934,9
113955,8
114028,14
114041,11
114049,17
114084,48
114105,24
114135,163
114260,47
114301,26
114329,21
114365,36
114395,24
114442,21
114451,46
114457,39
114499,6
114541,10
114551,66
114559,11
114618,12
114673,7
114682,78
114686,31
114715,6
114843,65
114846,21
114853,10
114880,12
114922,8
114934,8
114951,7
115014,33
115018,5
115031,11
115064,5
115072,7
115138,5
115153,76
115155,5
115178,10
115194,14
115240,7
115251,22
115259,6
115261,6
115276,75
115284,40
115300,80
115330,10
115335,9
115387,8
115446,6
115447,6
115470,8
115475,24
115476,13
115477,47
115553,14
115583,5
115589,7
115678,12
115705,9
115769,17
115776,27
115781,12
115793,8
115817,9
115834,129
115848,9
115901,8
115902,12
115914,8
115934,6
115978,20
116007,11
116052,6
116064,13
116113,23
116146,19
116168,20
116325,11
116345,20
116356,49
116358,11
116368,7
116416,16
116428,10
116434,6
116465,13
116529,8
116533,173
116543,9
116560,15
116570,71
116572,12
116578,253
116624,36
116652,12
116653,21
116690,87
116787,48
116806,29
116812,449
116834,12
116899,12
116905,15
116940,22
116942,6
116976,56
117010,10
117045,11
117106,12
117112,26
117132,23
117170,5
117188,6
117204,9
117243,12
117308,14
117310,12
117317,58
117370,231
117384,8
117411,7
117418,9
117427,8
117551,5
117622,5
117630,6
117658,7
117707,17
117721,20
117778,77
117803,12
117850,26
117923,59
117965,14
117996,7
118033,28
118106,114
118220,5
118257,8
118259,24
118346,9
118364,40
118368,8
118411,11
118427,10
118450,9
118489,11
118504,7
118547,6
118569,25
118602,18
118651,20
118690,19
118691,7
118709,7
118720,10
118743,184
118756,19
118771,8
118789,9
118813,11
118825,10
118849,42
118853,19
118907,15
118913,12
118942,42
118950,29
118962,32
118978,12
118981,16
119007,18
119045,17
119046,5
119097,8
119105,15
119106,5
119119,13
119213,8
119247,20
119249,50
119251,23
119272,9
119287,12
119306,10
119327,33
119354,11
119393,9
119396,7
119525,126
119545,7
119582,6
119583,30
119585,8
119638,7
119640,7
119651,17
119709,20
119813,67
119818,24
119841,20
119845,10
119866,14
119890,34
119910,10
119940,22
119970,8
119984,10
120040,9
120129,5
120157,8
120166,24
120196,13
120206,10
120208,8
120326,91
120382,9
120407,10
120422,21
120426,21
120463,54
120469,9
120479,12
120500,9
120510,18
120518,8
120588,10
120589,30
120668,11
120669,12
120676,10
120694,13
120716,6
120757,14
120795,8
120822,26
120852,14
120910,16
120911,12
120981,42
120985,22
120997,8
121088,50
121098,17
121135,9
121171,19
121256,52
121273,49
121292,18
121319,36
121347,23
121351,57
121352,19
121355,8
121428,9
121564,41
121570,9
121596,6
121616,7
121640,34
121653,14
121677,10
121682,5
121693,19
121713,9
121737,11
121757,5
121762,5
121777,37
121780,6
121781,7
121887,94
121947,9
121952,8
121969,6
121999,7
122028,5
122095,9
122096,22
122100,557
122212,9
122217,24
122246,19
122282,29
122338,15
122368,11
122387,11
122404,22
122428,60
122526,53
122530,17
122554,12
122645,11
122649,20
122653,10
122659,10
122701,29
122714,244
122735,11
122761,16
122764,8
122774,80
122777,57
122789,31
122797,12
122826,50
122856,6
122889,17
122938,12
122949,7
122981,6
123030,5
123066,7
123081,6
123084,106
123101,38
123108,12
123162,21
123186,7
123287,12
123307,14
123388,56
123391,10
123409,15
123437,6
123442,10
123472,6
123523,11
123619,37
123625,6
123643,33
123690,9
123762,22
123767,9
123771,13
123773,8
123778,15
123786,10
123796,10
123836,10
123837,6
123846,6
123892,7
123896,34
123930,8
123971,6
123993,19
124050,8
124051,20
124061,71
124119,12
124160,10
124170,10
124342,31
124355,10
124381,19
124394,9
124396,14
124432,12
124469,24
124530,5
124532,9
124549,7
124568,21
124577,5
124728,8
124730,10
124757,5
124763,9
124793,5
124799,10
124827,7
124840,26
124853,13
124935,5
124939,6
124952,8
125001,6
125016,13
125021,5
125047,12
125049,9
125129,12
125143,39
125213,18
125224,27
125294,15
125328,11
125362,6
125370,9
125414,30
125499,81
125508,7
125510,9
125522,77
125523,34
125595,38
125601,6
125605,5
125648,5
125670,7
125672,10
125734,18
125759,10
125779,14
125814,12
125858,20
126047,13
126089,60
126092,17
126097,250
126106,8
126109,7
126122,25
126125,15
126128,11
126193,41
126200,25
126281,20
126304,21
126312,27
126316,16
126318,7
126335,229
126359,44
126378,32
126391,52
126393,54
126448,23
126494,11
126500,7
126513,24
126521,1976
126546,5
126563,49
126574,6
126577,10
126620,62
126682,6
126716,11
126721,5
126734,7
126810,6
126845,15
126864,27
126874,30
126886,30
126900,20
126915,29
126917,11
126946,27
127070,23
127089,14
127099,10
127100,14
127116,26
127135,35
127177,9
127192,40
127277,10
127378,12
127421,27
127424,6
127466,6
127474,13
127480,15
127492,8
127528,5
127536,5
127539,12
127557,8
127558,11
127559,13
127560,49
127563,8
127602,5
127633,6
127672,6
127674,5
127676,7
127711,9
127725,20
127727,23
127757,59
127788,87
127885,17
127897,382
127913,24
127938,20
127943,42
127952,23
127958,40
127993,31
128007,10
128047,11
128062,28
128100,22
128101,9
128156,10
128166,20
128186,27
128213,9
128262,11
128370,18
128385,6
128386,22
128397,5
128413,16
128423,7
128426,6
128445,7
128473,10
128508,11
128591,8
128597,7
128650,7
128654,5
128670,377
128686,6
128708,6
128711,9
128712,39
128719,8
128729,6
128743,14
128760,8
128774,12
128791,25
128855,14
128891,5
128905,11
128934,12
128938,8
128954,11
128963,15
129008,217
129023,6
129078,8
129083,17
129143,15
129153,7
129281,8
129302,10
129309,12
129380,42
129391,7
129397,6
129408,19
129423,78
129475,7
129494,6
129546,6
129571,7
129589,5
129601,11
129608,5
129636,18
129688,13
129722,15
129744,9
129772,12
129915,6
129987,10
129996,6
130008,7
130020,12
130071,20
130072,6
130100,8
130160,7
130172,6
130237,10
130247,20
130270,366
130373,12
130417,30
130424,10
130477,9
130557,13
130558,8
130560,9
130566,31
130571,12
130641,15
130694,15
130746,7
130759,5
130789,66
130839,20
130859,6
130864,29
130889,10
130890,24
130952,18
130957,9
131067,36
131071,25
131073,9
131075,11
131109,21
131128,10
131195,28
131204,20
131245,9
131252,11
131254,8
131277,11
131369,18
131382,7
131472,111
131505,148
131586,13
131603,10
131659,10
131721,18
131736,27
131760,22
131761,10
131782,34
131820,37
131838,17
131861,11
131922,8
131923,10
131926,6
131958,168
131960,11
131966,93
131990,14
131995,21
132036,7
132077,14
132078,7
132127,209
132145,7
132172,16
132199,36
132269,17
132321,12
132358,8
132450,7
132466,9
132493,18
132503,53
132561,52
132566,35
132631,15
132642,22
132657,32
132660,34
132688,52
132847,10
132894,32
132956,18
132999,23
133049,17
133057,55
133112,18
133281,9
133292,23
133338,9
133395,15
133419,10
133429,22
133437,20
133443,24
133464,26
133488,21
133495,83
133516,70
133526,30
133563,21
133681,15
133701,21
133711,58
133732,29
133821,47
133889,28
133918,19
133980,20
133994,63
134016,9
134031,39
134056,20
134059,30
134068,42
134086,13
134102,33
134104,26
134138,12
134222,23
134248,36
134252,10
134255,61
134260,11
134277,20
134281,24
134293,61
134323,24
134326,24
134338,112
134360,12
134365,31
134458,23
134460,9
134468,18
134477,20
134485,11
134592,15
134638,44
134694,61
134727,9
134746,29
134767,9
134769,9
134775,29
134786,5
134789,9
134859,8
134870,6
134874,13
134884,12
134891,18
134929,13
134936,30
134972,23
135001,27
135031,18
135045,18
135083,13
135113,26
135187,98
135199,75
135218,10
135237,8
135313,25
135318,15
135319,13
135323,14
135326,6
135346,8
135486,6
135511,6
135555,6
135620,6
135649,5
135655,17
135667,5
135701,23
135733,10
135765,117
135776,253
135804,42
135813,6
135821,248
135897,5
135917,153
135960,6
135966,12
136062,6
136074,11
136095,22
136112,9
136123,5
136244,57
136253,9
136261,9
136294,7
136304,10
136551,13
136565,51
136586,10
136649,12
136677,19
136703,22
136713,10
136722,8
136724,144
136732,119
136759,25
136760,23
136772,7
136776,25
136802,9
136869,15
136886,6
136887,21
136902,7
136911,12
136925,299
136982,5
137022,8
137050,6
137051,12
137071,19
137145,8
137196,69
137248,5
137256,7
137257,13
137280,8
137281,7
137292,43
137301,13
137305,8
137333,6
137345,77
137406,9
137415,19
137438,7
137451,34
137494,18
137563,296
137585,13
137599,10
137688,12
137713,18
137761,22
137819,9
137852,6
137857,50
137861,6
137862,19
137883,6
137966,8
137970,31
138013,14
138016,13
138068,44
138072,29
138075,7
138204,22
138259,6
138305,7
138310,6
138314,6
138340,6
138372,12
138375,5
138381,25
138418,8
138497,8
138529,10
138535,8
138581,8
138623,8
138650,17
138663,7
138713,5
138724,40
138742,15
138745,8
138755,15
138770,11
138776,6
138808,7
138825,14
138875,15
138941,96
138943,5
138984,7
139035,23
139075,29
139106,5
139118,6
139170,5
139175,8
139221,55
139288,7
139308,18
139317,9
139377,7
139398,7
139504,26
139656,53
139658,7
139675,95
139701,15
139715,18
139748,11
139785,9
139848,29
139898,9
139908,7
139934,7
139942,13
139974,54
139982,45
140022,543
140060,75
140103,10
140141,6
140149,78
140150,8
140215,6
140230,20
140236,8
140251,6
140320,5
140345,7
140363,9
140364,5
140370,8
140414,14
140427,32
140442,31
140445,40
140455,9
140485,9
140525,15
140535,11
140543,43
140566,21
140627,23
140760,26
140761,48
140765,45
140778,29
140787,17
140812,85
140857,6
140858,7
140875,9
140901,9
140915,6
140916,27
140944,78
140981,23
141041,10
141046,36
141057,24
141078,8
141105,9
141121,9
141157,18
141163,6
141174,6
141193,6
141271,12
141301,8
141320,5
141335,12
141378,20
141402,6
141435,7
141445,13
141475,43
141509,13
141596,5
141599,54
141600,6
141643,14
141645,6
141651,16
141652,11
141659,21
141706,8
141711,29
141733,187
141748,13
141757,35
141812,23
141818,13
141825,12
141867,85
141891,14
141920,11
141961,8
141975,21
141984,12
141995,33
142005,15
142117,11
142136,8
142148,61
142181,36
142206,26
142218,20
142303,48
142320,62
142344,27
142360,34
142363,31
142368,48
142386,19
142400,18
142410,21
142420,7
142458,7
142460,16
142476,6
142491,9
142497,37
142537,26
142591,16
142663,40
142694,20
142697,21
142703,55
142726,29
142747,8
142753,6
142779,5
142780,7
142933,79
142952,6
142998,6
143017,26
143160,6
143163,8
143168,14
143192,26
143193,46
143195,30
143227,43
143261,24
143292,49
143372,52
143373,37
143374,111
143389,11
143452,44
143461,26
143463,28
143475,11
143476,23
143488,21
143511,11
143555,16
143573,15
143667,14
143706,5
143723,11
143732,7
143783,9
143796,28
143829,5
143852,6
143858,5
143867,7
143921,10
143965,6
143984,12
144005,6
144044,31
144091,5
144107,11
144116,11
144118,15
144128,33
144147,15
144156,11
144164,10
144169,5
144244,12
144264,8
144270,7
144280,26
144293,7
144348,13
144390,10
144399,41
144420,6
144446,5
144494,7
144539,42
144571,8
144572,7
144573,6
144591,11
144602,14
144627,16
144635,44
144652,31
144665,61
144720,38
144823,37
144830,22
144845,48
144848,10
144877,36
144992,12
145005,13
145031,6
145060,7
145097,10
145104,21
145107,54
145120,16
145129,22
145204,538
145258,30
145259,19
145275,9
145408,26
145409,13
145446,26
145447,16
145464,12
145507,9
145520,8
145583,11
145587,12
145692,42
145706,43
145746,24
145751,28
145752,20
145819,9
145853,21
145927,11
145953,7
146055,41
146088,14
146089,5
146128,5
146208,18
146229,13
146286,13
146294,10
146298,5
146309,6
146360,10
146362,9
146388,6
146418,15
146439,8
146463,9
146481,14
146527,33
146528,9
146543,78
146572,26
146620,5
146624,11
146658,20
146659,6
146682,10
146683,5
146729,29
146755,16
146792,9
146820,12
146860,41
146912,46
146919,17
146920,18
146955,34
146966,35
146967,9
147034,6
147068,23
147097,5
147114,74
147115,53
147193,10
147195,27
147241,12
147294,18
147367,6
147389,7
147390,11
147410,5
147413,24
147454,16
147469,33
147533,8
147536,8
147537,12
147571,29
147591,8
147636,8
147679,11
147688,5
147717,7
147718,67
147731,17
147732,8
147735,11
147746,11
147748,9
147769,6
147786,12
147830,24
147843,64
147930,5
147940,14
147953,17
147992,30
148011,46
148045,8
148244,8
148282,5
148320,7
148356,6
148376,7
148396,17
148419,7
148434,25
148438,36
148511,9
148542,8
148559,16
148571,28
148578,7
148600,5
148603,22
148706,7
148708,9
148715,6
148718,10
148822,7
148823,6
148829,6
148835,8
148840,12
148855,12
148867,34
148869,22
148883,19
148928,6
148977,62
149004,38
149007,9
149024,18
149026,8
149055,7
149060,11
149112,12
149183,22
149240,17
149260,10
149310,22
149311,27
149337,15
149362,19
149369,29
149371,25
149373,29
149388,10
149422,29
149470,33
149497,6
149535,13
149583,26
