checkpoint_time,algorithm,fcfs_score,rmlf_score,rmlf_ratio,fcfs_ratio
141024,FCFS,2379563.75864521,4973050.28595172,74.3,25.7
141056,FCFS,2251444.382780689,4973050.28595172,74.3,25.7
141088,FCFS,2158156.94450262,4973050.28595172,74.3,25.7
141120,FCFS,2031411.000052358,4973050.28595172,74.2,25.8
141152,FCFS,2005098.9000471223,4973050.28595172,74.2,25.8
141184,FCFS,2176898.0100424103,4973050.28595172,74.2,25.8
141216,FCFS,2363156.209038169,4973050.28595172,74.2,25.8
141248,FCFS,2334627.088134352,4973050.28595172,74.2,25.8
141280,FCFS,2237491.0459875837,4973050.28595172,74.2,25.8
141312,FCFS,2440605.9413888254,4973050.28595172,74.1,25.9
141344,FCFS,2413944.347249943,4973050.28595172,74.1,25.9
141376,FCFS,2637829.912524949,4973050.28595172,74.1,25.9
141408,FCFS,2872160.921272454,4973050.28595172,74.1,25.9
141440,FCFS,3116871.8291452085,4973050.28595172,74.1,25.9
141472,FCFS,3080112.646230688,4973050.28595172,74.0,26.0
141504,FCFS,2905100.131607619,4973050.28595172,74.0,26.0
141536,FCFS,2735985.368446857,4973050.28595172,74.0,26.0
141568,FCFS,2920698.8316021715,4973050.28595172,74.0,26.0
141600,FCFS,3118567.9484419543,4973050.28595172,74.0,26.0
141632,FCFS,3329094.153597759,4973050.28595172,74.0,26.0
141664,FCFS,3259392.238237983,4973050.28595172,73.9,26.1
141696,FCFS,3062553.0144141847,4973050.28595172,73.9,26.1
141728,FCFS,2993851.7129727663,4973050.28595172,73.9,26.1
141760,FCFS,3195650.54167549,4973050.28595172,73.9,26.1
141792,FCFS,3042271.820841274,4973050.28595172,73.9,26.1
141824,FCFS,2983704.638757147,4973050.28595172,73.9,26.1
141856,FCFS,2843201.5082147657,4973050.28595172,73.8,26.2
141888,FCFS,2800403.857393289,4973050.28595172,73.8,26.2
141920,FCFS,2669438.1383206267,4973050.28595172,73.8,26.2
141952,FCFS,2870078.324488564,4973050.28595172,73.8,26.2
141984,FCFS,2826822.4920397075,4973050.28595172,73.8,26.2
142016,FCFS,3044456.242835737,4973050.28595172,73.8,26.2
142048,FCFS,3272692.6185521632,4973050.28595172,73.7,26.3
142080,FCFS,3129759.356696947,4973050.28595172,73.7,26.3
142112,FCFS,3072768.4210272525,4973050.28595172,73.7,26.3
142144,FCFS,3299460.5789245274,4973050.28595172,73.7,26.3
142176,FCFS,3536593.521032075,4973050.28595172,73.7,26.3
142208,FCFS,3480990.1689288677,4973050.28595172,73.7,26.3
142240,FCFS,3268303.402035981,4973050.28595172,73.6,26.4
142272,FCFS,3061694.561832383,4973050.28595172,73.6,26.4
142304,FCFS,3234677.1056491444,4973050.28595172,73.6,26.4
142336,FCFS,3424339.39508423,4973050.28595172,73.6,26.4
142368,FCFS,3631185.4555758075,4973050.28595172,73.6,26.4
142400,FCFS,3854588.9100182266,4973050.28595172,73.6,26.4
142432,FCFS,4094131.019016404,4973050.28595172,73.6,26.4
142464,FCFS,3898058.917114764,4973050.28595172,73.5,26.5
142496,FCFS,4144365.0254032877,4973050.28595172,73.5,26.5
142528,FCFS,4406021.52286296,4973050.28595172,73.5,26.5
142560,FCFS,4682705.370576664,4973050.28595172,73.5,26.5
142592,FCFS,4974727.833518998,4973050.28595172,73.5,26.5
142624,RMLF,4974727.833518998,5280514.257356548,73.5,26.5
142656,FCFS,5327134.050167098,5280514.257356548,73.5,26.5
142688,RMLF,5327134.050167098,5648310.831620893,73.5,26.5
142720,FCFS,5737273.645150388,5648310.831620893,73.4,26.6
142752,RMLF,5737273.645150388,6074788.748458805,73.5,26.5
142784,FCFS,6204778.280635349,6074788.748458805,73.4,26.6
142816,RMLF,6204778.280635349,6559390.8736129245,73.4,26.6
142848,FCFS,6730301.452571815,6559390.8736129245,73.4,26.6
142880,RMLF,6730301.452571815,7106436.7862516325,73.4,26.6
142912,FCFS,6474155.640647966,7106436.7862516325,73.4,26.6
142944,FCFS,7054684.07658317,7106436.7862516325,73.4,26.6
142976,FCFS,6992597.668924853,7106436.7862516325,73.4,26.6
143008,FCFS,6496041.902032368,7106436.7862516325,73.4,26.6
143040,FCFS,6203474.378495798,7106436.7862516325,73.3,26.7
143072,FCFS,6683014.940646219,7106436.7862516325,73.3,26.7
143104,FCFS,7169224.446581597,7106436.7862516325,73.3,26.7
143136,RMLF,7169224.446581597,7605861.10762647,73.3,26.7
143168,FCFS,7719134.001923438,7605861.10762647,73.3,26.7
143200,RMLF,7719134.001923438,8170803.996863823,73.3,26.7
143232,FCFS,7390989.935064428,8170803.996863823,73.3,26.7
143264,FCFS,7307628.441557985,8170803.996863823,73.3,26.7
143296,FCFS,7022480.597402186,8170803.996863823,73.3,26.7
143328,FCFS,6565866.937661968,8170803.996863823,73.2,26.8
143360,FCFS,7111285.243895772,8170803.996863823,73.2,26.8
143392,FCFS,7661977.719506195,8170803.996863823,73.2,26.8
143424,FCFS,7142838.147555576,8170803.996863823,73.2,26.8
143456,FCFS,7642298.332800019,8170803.996863823,73.2,26.8
143488,FCFS,8152348.499520017,8170803.996863823,73.2,26.8
143520,FCFS,8001880.149568016,8170803.996863823,73.1,26.9
143552,FCFS,7861510.1346112145,8170803.996863823,73.1,26.9
143584,FCFS,8451961.121150093,8170803.996863823,73.1,26.9
143616,RMLF,8451961.121150093,8797531.597177442,73.1,26.9
143648,FCFS,9118157.009035084,8797531.597177442,73.1,26.9
143680,RMLF,9118157.009035084,9496754.437459698,73.1,26.9
143712,FCFS,8510965.908131577,9496754.437459698,73.1,26.9
143744,FCFS,7939664.51731842,9496754.437459698,73.1,26.9
143776,FCFS,7478527.815586578,9496754.437459698,73.1,26.9
143808,FCFS,6974075.23402792,9496754.437459698,73.0,27.0
143840,FCFS,6858260.710625129,9496754.437459698,73.0,27.0
143872,FCFS,6568580.972895949,9496754.437459698,73.0,27.0
143904,FCFS,6131661.275606355,9496754.437459698,73.0,27.0
143936,FCFS,6051963.64804572,9496754.437459698,73.0,27.0
143968,FCFS,5984150.783241148,9496754.437459698,73.0,27.0
144000,FCFS,5743438.704917033,9496754.437459698,72.9,27.1
144032,FCFS,5421346.33442533,9496754.437459698,72.9,27.1
144064,FCFS,5904493.700982797,9496754.437459698,72.9,27.1
144096,FCFS,5850267.330884517,9496754.437459698,72.9,27.1
144128,FCFS,5612734.931129399,9496754.437459698,72.9,27.1
144160,FCFS,5252221.238016459,9496754.437459698,72.9,27.1
144192,FCFS,5686258.114214813,9496754.437459698,72.9,27.1
144224,FCFS,5615642.802793332,9496754.437459698,72.8,27.2
144256,FCFS,6081523.522514,9496754.437459698,72.8,27.2
144288,FCFS,6555739.170262599,9496754.437459698,72.8,27.2
144320,FCFS,7038271.253236339,9496754.437459698,72.8,27.2
144352,FCFS,7530149.127912706,9496754.437459698,72.8,27.2
144384,FCFS,7390847.215121435,9496754.437459698,72.8,27.2
144416,FCFS,6958278.9936092915,9496754.437459698,72.7,27.3
144448,FCFS,7463283.094248363,9496754.437459698,72.7,27.3
144480,FCFS,7973791.784823527,9496754.437459698,72.7,27.3
144512,FCFS,7827384.106341174,9496754.437459698,72.7,27.3
144544,FCFS,7697351.195707057,9496754.437459698,72.7,27.3
144576,FCFS,8277156.076136352,9496754.437459698,72.7,27.3
144608,FCFS,8861489.468522716,9496754.437459698,72.6,27.4
144640,FCFS,9452044.521670446,9496754.437459698,72.6,27.4
144672,FCFS,8998897.736170068,9496754.437459698,72.6,27.4
144704,FCFS,8462456.712553062,9496754.437459698,72.6,27.4
144736,FCFS,8081919.041297755,9496754.437459698,72.6,27.4
144768,FCFS,7960827.13716798,9496754.437459698,72.6,27.4
144800,FCFS,7858893.423451182,9496754.437459698,72.5,27.5
144832,FCFS,7529098.414439397,9496754.437459698,72.5,27.5
144864,FCFS,7464466.072995458,9496754.437459698,72.5,27.5
144896,FCFS,8145875.465695912,9496754.437459698,72.5,27.5
144928,FCFS,7690250.419126321,9496754.437459698,72.5,27.5
144960,FCFS,7371519.043880356,9496754.437459698,72.5,27.5
144992,FCFS,7320683.63949232,9496754.437459698,72.5,27.5
145024,FCFS,6917819.275543088,9496754.437459698,72.4,27.6
145056,FCFS,6871618.34798878,9496754.437459698,72.4,27.6
145088,FCFS,7505752.513189902,9496754.437459698,72.4,27.6
145120,FCFS,7193900.928537578,9496754.437459698,72.4,27.6
145152,FCFS,6911963.169017154,9496754.437459698,72.4,27.6
145184,FCFS,6639161.185448771,9496754.437459698,72.4,27.6
145216,FCFS,6592660.066903895,9496754.437459698,72.3,27.7
145248,FCFS,7217666.060213505,9496754.437459698,72.3,27.7
145280,FCFS,6927494.120858822,9496754.437459698,72.3,27.7
145312,FCFS,6657611.042106273,9496754.437459698,72.3,27.7
145344,FCFS,6399317.604562312,9496754.437459698,72.3,27.7
145376,FCFS,6354040.344106081,9496754.437459698,72.3,27.7
145408,FCFS,6953620.309695473,9496754.437459698,72.2,27.8
145440,FCFS,7543190.278725926,9496754.437459698,72.2,27.8
145472,FCFS,8124967.250853334,9496754.437459698,72.2,27.8
145504,FCFS,7999656.525768001,9496754.437459698,72.2,27.8
145536,FCFS,7531998.873191201,9496754.437459698,72.2,27.8
145568,FCFS,7086319.7358720815,9496754.437459698,72.2,27.8
145600,FCFS,6664271.012284873,9496754.437459698,72.1,27.9
145632,FCFS,6554595.911056386,9496754.437459698,72.1,27.9
145664,FCFS,6441989.319950748,9496754.437459698,72.1,27.9
145696,FCFS,6149736.054622341,9496754.437459698,72.1,27.9
145728,FCFS,6599226.449160107,9496754.437459698,72.1,27.9
145760,FCFS,6297342.470910763,9496754.437459698,72.1,27.9
145792,FCFS,5917014.723819687,9496754.437459698,72.1,27.9
145824,FCFS,5635019.584771051,9496754.437459698,72.0,28.0
145856,FCFS,5517651.126293946,9496754.437459698,72.0,28.0
145888,FCFS,5264936.680331219,9496754.437459698,72.0,28.0
145920,FCFS,5015240.012298097,9496754.437459698,72.0,28.0
145952,FCFS,4657563.411068288,9496754.437459698,72.0,28.0
145984,FCFS,4410300.069961458,9496754.437459698,72.0,28.0
146016,FCFS,4594105.062965313,9496754.437459698,71.9,28.1
146048,FCFS,4791258.556668782,9496754.437459698,71.9,28.1
146080,FCFS,5002324.701001904,9496754.437459698,71.9,28.1
146112,FCFS,4857736.7309017135,9496754.437459698,71.9,28.1
146144,FCFS,4728454.057811542,9496754.437459698,71.9,28.1
146176,FCFS,4421533.152030388,9496754.437459698,71.9,28.1
146208,FCFS,4279901.836827349,9496754.437459698,71.8,28.2
146240,FCFS,4471991.653144615,9496754.437459698,71.8,28.2
146272,FCFS,4234275.821163487,9496754.437459698,71.8,28.2
146304,FCFS,4104463.239047138,9496754.437459698,71.8,28.2
146336,FCFS,4294092.915142424,9496754.437459698,71.8,28.2
146368,FCFS,4173949.123628182,9496754.437459698,71.8,28.2
146400,FCFS,4386674.211265364,9496754.437459698,71.8,28.2
146432,FCFS,4097633.7901388276,9496754.437459698,71.7,28.3
146464,FCFS,4276333.411124945,9496754.437459698,71.7,28.3
146496,FCFS,4477048.07001245,9496754.437459698,71.7,28.3
146528,FCFS,4355667.263011206,9496754.437459698,71.7,28.3
146560,FCFS,4593590.536710085,9496754.437459698,71.7,28.3
146592,FCFS,4853157.483039077,9496754.437459698,71.7,28.3
146624,FCFS,4604760.734735169,9496754.437459698,71.6,28.4
146656,FCFS,4308930.661261653,9496754.437459698,71.6,28.4
146688,FCFS,4087158.261802154,9496754.437459698,71.6,28.4
146720,FCFS,3993161.9356219387,9496754.437459698,71.6,28.4
146752,FCFS,3910352.242059745,9496754.437459698,71.6,28.4
146784,FCFS,3846104.0178537704,9496754.437459698,71.6,28.4
146816,FCFS,4145764.6160683935,9496754.437459698,71.6,28.4
146848,FCFS,4461782.154461554,9496754.437459698,71.5,28.5
146880,FCFS,4401796.939015399,9496754.437459698,71.5,28.5
146912,FCFS,4149131.495113859,9496754.437459698,71.5,28.5
146944,FCFS,4101890.3456024732,9496754.437459698,71.5,28.5
146976,FCFS,4451189.311042226,9496754.437459698,71.5,28.5
147008,FCFS,4259933.046604671,9496754.437459698,71.5,28.5
147040,FCFS,3976699.941944204,9496754.437459698,71.4,28.6
147072,FCFS,3743262.4477497833,9496754.437459698,71.4,28.6
147104,FCFS,4029901.202974805,9496754.437459698,71.4,28.6
147136,FCFS,4330625.082677325,9496754.437459698,71.4,28.6
147168,FCFS,4645098.574409593,9496754.437459698,71.4,28.6
147200,FCFS,4972346.716968633,9496754.437459698,71.4,28.6
147232,FCFS,4669945.04527177,9496754.437459698,71.3,28.7
147264,FCFS,4451167.874077926,9496754.437459698,71.3,28.7
147296,FCFS,4251083.420003467,9496754.437459698,71.3,28.7
147328,FCFS,4182301.0780031206,9496754.437459698,71.3,28.7
147360,FCFS,4005526.9702028087,9496754.437459698,71.3,28.7
147392,FCFS,3770175.273182528,9496754.437459698,71.3,28.7
147424,FCFS,3546715.2458642754,9496754.437459698,71.3,28.7
147456,FCFS,3482787.721277848,9496754.437459698,71.2,28.8
147488,FCFS,3434342.949150063,9496754.437459698,71.2,28.8
147520,FCFS,3393883.154235057,9496754.437459698,71.2,28.8
147552,FCFS,3667433.838811551,9496754.437459698,71.2,28.8
147584,FCFS,3948184.4549303963,9496754.437459698,71.2,28.8
147616,FCFS,4236294.009437356,9496754.437459698,71.2,28.8
147648,FCFS,4532526.6084936205,9496754.437459698,71.1,28.9
147680,FCFS,4839062.947644258,9496754.437459698,71.1,28.9
147712,FCFS,5155860.652879832,9496754.437459698,71.1,28.9
147744,FCFS,5482214.587591849,9496754.437459698,71.1,28.9
147776,FCFS,5818316.128832664,9496754.437459698,71.1,28.9
147808,FCFS,6163983.515949398,9496754.437459698,71.1,28.9
147840,FCFS,6519218.164354458,9496754.437459698,71.1,28.9
147872,FCFS,6884496.347919012,9496754.437459698,71.0,29.0
147904,FCFS,6447930.713127111,9496754.437459698,71.0,29.0
147936,FCFS,6114325.6418144,9496754.437459698,71.0,29.0
147968,FCFS,6441805.077632961,9496754.437459698,71.0,29.0
148000,FCFS,6782208.5698696645,9496754.437459698,71.0,29.0
148032,FCFS,7135668.7128826985,9496754.437459698,71.0,29.0
148064,FCFS,6678411.591594429,9496754.437459698,70.9,29.1
148096,FCFS,6506300.932434986,9496754.437459698,70.9,29.1
148128,FCFS,6177242.505858155,9496754.437459698,70.9,29.1
148160,FCFS,6518142.25527234,9496754.437459698,70.9,29.1
148192,FCFS,6874104.029745107,9496754.437459698,70.9,29.1
148224,FCFS,7243672.626770596,9496754.437459698,70.9,29.1
148256,FCFS,7627056.3640935365,9496754.437459698,70.9,29.1
148288,FCFS,7239905.727684183,9496754.437459698,70.8,29.2
148320,FCFS,7053807.654915765,9496754.437459698,70.8,29.2
148352,FCFS,7473716.889424189,9496754.437459698,70.8,29.2
148384,FCFS,7905561.200481771,9496754.437459698,70.8,29.2
148416,FCFS,8348548.080433594,9496754.437459698,70.8,29.2
148448,FCFS,8140165.772390235,9496754.437459698,70.8,29.2
148480,FCFS,8621542.195151212,9496754.437459698,70.7,29.3
148512,FCFS,9112546.975636091,9496754.437459698,70.7,29.3
148544,FCFS,9614304.278072482,9496754.437459698,70.7,29.3
148576,RMLF,9614304.278072482,10021254.99371373,70.7,29.3
148608,FCFS,10188702.850265235,10021254.99371373,70.7,29.3
148640,RMLF,10188702.850265235,10617948.494342357,70.7,29.3
148672,FCFS,10832848.565238712,10617948.494342357,70.7,29.3
148704,RMLF,10832848.565238712,11284584.64490812,70.7,29.3
148736,FCFS,11544927.708714841,11284584.64490812,70.7,29.3
148768,RMLF,11544927.708714841,12020958.180417309,70.7,29.3
148800,FCFS,11346275.937843356,12020958.180417309,70.7,29.3
148832,FCFS,10569780.74405902,12020958.180417309,70.7,29.3
148864,FCFS,11283225.66965312,12020958.180417309,70.7,29.3
148896,FCFS,10584378.102687808,12020958.180417309,70.6,29.4
148928,FCFS,9934875.792419028,12020958.180417309,70.6,29.4
148960,FCFS,9740526.713177126,12020958.180417309,70.6,29.4
148992,FCFS,9072053.841859415,12020958.180417309,70.6,29.4
149024,FCFS,8515658.457673475,12020958.180417309,70.6,29.4
149056,FCFS,9066972.611906128,12020958.180417309,70.6,29.4
149088,FCFS,9620499.350715514,12020958.180417309,70.5,29.5
149120,FCFS,9416652.915643964,12020958.180417309,70.5,29.5
149152,FCFS,8977760.290746234,12020958.180417309,70.5,29.5
149184,FCFS,8812859.26167161,12020958.180417309,70.5,29.5
149216,FCFS,9424229.33550445,12020958.180417309,70.5,29.5
149248,FCFS,10030860.401954005,12020958.180417309,70.5,29.5
149280,FCFS,10633982.361758605,12020958.180417309,70.5,29.5
149312,FCFS,11234272.125582745,12020958.180417309,70.4,29.6
149344,FCFS,11832780.91302447,12020958.180417309,70.4,29.6
149376,FCFS,11077087.821722023,12020958.180417309,70.4,29.6
149408,FCFS,10506800.706216488,12020958.180417309,70.4,29.6
149440,FCFS,9759932.235594839,12020958.180417309,70.4,29.6
149472,FCFS,9059648.812035356,12020958.180417309,70.4,29.6
149504,FCFS,8402519.13083182,12020958.180417309,70.3,29.7
149536,FCFS,7843819.967748639,12020958.180417309,70.3,29.7
149568,FCFS,7591283.470973776,12020958.180417309,70.3,29.7
149600,FCFS,7925265.123876398,12020958.180417309,70.3,29.7
149632,FCFS,7505039.611488759,12020958.180417309,70.3,29.7
149664,FCFS,7102913.983673216,12020958.180417309,70.3,29.7
149696,FCFS,6587138.385305895,12020958.180417309,70.3,29.7
149728,FCFS,6219599.546775306,12020958.180417309,70.2,29.8
149760,FCFS,5870306.258764442,12020958.180417309,70.2,29.8
149792,FCFS,5406190.966221331,12020958.180417309,70.2,29.8
149824,FCFS,5015527.119599198,12020958.180417309,70.2,29.8
149856,FCFS,4792004.907639278,12020958.180417309,70.2,29.8
149888,FCFS,4607531.41687535,12020958.180417309,70.2,29.8
149920,FCFS,4430818.775187816,12020958.180417309,70.2,29.8
149952,FCFS,4179388.5643357006,12020958.180417309,70.1,29.9
149984,FCFS,4035980.2079021307,12020958.180417309,70.1,29.9
150016,FCFS,3805946.187111918,12020958.180417309,70.1,29.9
150048,FCFS,3673135.568400726,12020958.180417309,70.1,29.9
150080,FCFS,3462832.011560654,12020958.180417309,70.1,29.9
150112,FCFS,3595236.8104045885,12020958.180417309,70.1,29.9
150144,FCFS,3747169.1293641296,12020958.180417309,70.0,30.0
150176,FCFS,3642941.216427717,12020958.180417309,70.0,30.0
150208,FCFS,3450818.4281182787,12020958.180417309,70.0,30.0
150240,FCFS,3611418.5853064507,12020958.180417309,70.0,30.0
150272,FCFS,3788876.726775806,12020958.180417309,70.0,30.0
150304,FCFS,3983653.054098225,12020958.180417309,70.0,30.0
150336,FCFS,3878038.2486884026,12020958.180417309,70.0,30.0
150368,FCFS,3785483.9238195624,12020958.180417309,69.9,30.1
150400,FCFS,3595114.1981042726,12020958.180417309,69.9,30.1
150432,FCFS,3829793.7782938452,12020958.180417309,69.9,30.1
150464,FCFS,4081891.4004644607,12020958.180417309,69.9,30.1
150496,FCFS,4351046.260418015,12020958.180417309,69.9,30.1
150528,FCFS,4272921.134376213,12020958.180417309,69.9,30.1
150560,FCFS,4203976.020938592,12020958.180417309,69.9,30.1
150592,FCFS,4019018.418844733,12020958.180417309,69.8,30.2
150624,FCFS,3782706.3269602596,12020958.180417309,69.8,30.2
150656,FCFS,4060183.6942642336,12020958.180417309,69.8,30.2
150688,FCFS,3876649.658171144,12020958.180417309,69.8,30.2
150720,FCFS,3698041.6923540295,12020958.180417309,69.8,30.2
150752,FCFS,3647361.023118627,12020958.180417309,69.8,30.2
150784,FCFS,3430865.420806764,12020958.180417309,69.8,30.2
150816,FCFS,3275441.2120594215,12020958.180417309,69.7,30.3
150848,FCFS,3233011.590853479,12020958.180417309,69.7,30.3
150880,FCFS,3043752.4317681314,12020958.180417309,69.7,30.3
150912,FCFS,2902418.8552579847,12020958.180417309,69.7,30.3
150944,FCFS,2726911.7197321863,12020958.180417309,69.7,30.3
150976,FCFS,2676457.5477589676,12020958.180417309,69.7,30.3
151008,FCFS,2871563.792983071,12020958.180417309,69.6,30.4
151040,FCFS,3079927.413684764,12020958.180417309,69.6,30.4
151072,FCFS,2943546.338982954,12020958.180417309,69.6,30.4
151104,FCFS,2898982.7050846587,12020958.180417309,69.6,30.4
151136,FCFS,2774536.434576193,12020958.180417309,69.6,30.4
151168,FCFS,2653384.791118574,12020958.180417309,69.6,30.4
151200,FCFS,2535597.3120067166,12020958.180417309,69.6,30.4
151232,FCFS,2492138.580806045,12020958.180417309,69.5,30.5
151264,FCFS,2343301.4727254403,12020958.180417309,69.5,30.5
151296,FCFS,2301985.8254528963,12020958.180417309,69.5,30.5
151328,FCFS,2457738.242907607,12020958.180417309,69.5,30.5
151360,FCFS,2408819.418616846,12020958.180417309,69.5,30.5
151392,FCFS,2361507.976755162,12020958.180417309,69.5,30.5
151424,FCFS,2250417.5124129793,12020958.180417309,69.5,30.5
151456,FCFS,2409471.7611716813,12020958.180417309,69.4,30.6
151488,FCFS,2301383.585054513,12020958.180417309,69.4,30.6
151520,FCFS,2188120.226549062,12020958.180417309,69.4,30.6
151552,FCFS,2078358.2038941558,12020958.180417309,69.4,30.6
151584,FCFS,1943269.8835047402,12020958.180417309,69.4,30.6
151616,FCFS,1827722.8951542662,12020958.180417309,69.4,30.6
151648,FCFS,1682270.2056388396,12020958.180417309,69.4,30.6
151680,FCFS,1682790.1850749557,12020958.180417309,69.3,30.7
